instance,threads,nodes,total_time_seconds,computation_time_seconds,synchronization_time_seconds,nodes_created,nodes_processed,parallel_efficiency_percent,sync_overhead_percent
15nodos.txt,16,15,0.011891,0.005764,0.009213,1773,209,48.472798,77.477396
15nodos.txt,16,15,0.012925,0.005985,0.011406,1866,222,46.305069,88.246932
15nodos.txt,16,15,0.011635,0.005583,0.009261,1776,210,47.987177,79.595014
15nodos.txt,16,15,0.011710,0.005604,0.009461,1772,210,47.858468,80.791022
15nodos.txt,16,15,0.011857,0.005683,0.009414,1775,208,47.925516,79.390467
15nodos.txt,16,15,0.012976,0.006080,0.011779,1881,221,46.854139,90.773572
15nodos.txt,16,15,0.011972,0.005582,0.010627,1795,212,46.628924,88.766347
15nodos.txt,16,15,0.012520,0.006017,0.010012,1867,220,48.057868,79.965373
15nodos.txt,16,15,0.011978,0.005788,0.009289,1811,215,48.317796,77.551620
15nodos.txt,16,15,0.012765,0.006006,0.011599,1859,219,47.053233,90.864733
15nodos.txt,16,15,0.012331,0.005781,0.011395,1812,215,46.882657,92.411428
15nodos.txt,20,15,0.014575,0.006024,0.013343,1882,223,41.329853,91.543978
15nodos.txt,20,15,0.013769,0.005572,0.013178,1798,212,40.470370,95.707802
15nodos.txt,20,15,0.014718,0.006236,0.013664,1895,223,42.370342,92.839512
15nodos.txt,20,15,0.014118,0.005802,0.013081,1848,218,41.097801,92.651098
15nodos.txt,20,15,0.014156,0.005814,0.013223,1803,213,41.073764,93.412491
15nodos.txt,20,15,0.014408,0.005994,0.013746,1870,220,41.605247,95.408959
15nodos.txt,20,15,0.014529,0.006138,0.013965,1876,221,42.244309,96.119668
15nodos.txt,20,15,0.013879,0.005769,0.012772,1777,210,41.570156,92.030434
15nodos.txt,20,15,0.014448,0.005970,0.013830,1880,221,41.318488,95.721671
15nodos.txt,20,15,0.014021,0.005742,0.013023,1780,211,40.952822,92.881458
15nodos.txt,20,15,0.014104,0.005767,0.012985,1857,218,40.892382,92.069228
15nodos.txt,20,15,0.015219,0.006296,0.015569,1879,220,41.367994,102.305408
15nodos.txt,20,15,0.013819,0.005517,0.014045,1785,211,39.920916,101.638144
15nodos.txt,20,15,0.014214,0.005765,0.012972,1835,217,40.557262,91.267232
15nodos.txt,20,15,0.014431,0.005924,0.014105,1856,218,41.050135,97.742298
15nodos.txt,20,15,0.013990,0.005625,0.013181,1826,214,40.204722,94.218731
15nodos.txt,20,15,0.014143,0.005678,0.014836,1761,209,40.148489,104.899045
15nodos.txt,20,15,0.015164,0.006270,0.015334,1909,225,41.345223,101.121426
15nodos.txt,20,15,0.015037,0.006338,0.014480,1838,217,42.150359,96.293513
15nodos.txt,20,15,0.014674,0.005986,0.014389,1823,215,40.793050,98.058332
15nodos.txt,20,15,0.014765,0.005996,0.014005,1879,223,40.612518,94.851558
15nodos.txt,20,15,0.014774,0.005998,0.013937,1876,222,40.595134,94.335523
15nodos.txt,20,15,0.014304,0.005853,0.013091,1876,222,40.918594,91.519049
15nodos.txt,20,15,0.013851,0.005592,0.013066,1784,209,40.372480,94.334558
15nodos.txt,20,15,0.014728,0.006088,0.014082,1871,220,41.335481,95.615974
15nodos.txt,20,15,0.014423,0.005847,0.013699,1880,221,40.539347,94.980911
15nodos.txt,20,15,0.014052,0.005611,0.013536,1828,215,39.926198,96.325354
15nodos.txt,20,15,0.013516,0.005465,0.013093,1763,208,40.433015,96.871037
15nodos.txt,20,15,0.014251,0.005791,0.013892,1831,217,40.636242,97.477838
15nodos.txt,20,15,0.014915,0.005706,0.014433,1871,220,38.257394,96.766727
15nodos.txt,24,15,0.015945,0.005927,0.016310,1845,216,37.171602,102.291691
15nodos.txt,24,15,0.016279,0.005999,0.015925,1821,216,36.852021,97.826559
15nodos.txt,24,15,0.015631,0.005819,0.016197,1785,209,37.228030,103.622527
15nodos.txt,24,15,0.015654,0.005787,0.015013,1829,218,36.967739,95.902532
15nodos.txt,24,15,0.016373,0.006017,0.016929,1872,221,36.746782,103.394863
15nodos.txt,24,15,0.015557,0.005700,0.015847,1770,208,36.636063,101.860676
15nodos.txt,24,15,0.016611,0.006091,0.017402,1881,221,36.669869,104.762289
15nodos.txt,24,15,0.015880,0.005845,0.016448,1818,215,36.804325,103.577426
15nodos.txt,24,15,0.016469,0.006154,0.016134,1886,222,37.367735,97.967899
15nodos.txt,24,15,0.016526,0.006159,0.016652,1896,223,37.270288,100.761793
15nodos.txt,24,15,0.017522,0.006202,0.018198,1905,224,35.397302,103.859091
15nodos.txt,24,15,0.015964,0.005993,0.016090,1776,210,37.542528,100.787190
15nodos.txt,24,15,0.016971,0.006358,0.016889,1915,227,37.460614,99.514150
15nodos.txt,24,15,0.016663,0.006075,0.017350,1874,221,36.458448,104.123003
15nodos.txt,24,15,0.017332,0.006093,0.017739,1899,224,35.154809,102.353712
15nodos.txt,24,15,0.016924,0.006376,0.017690,1871,220,37.674227,104.523814
15nodos.txt,24,15,0.016361,0.006145,0.016376,1856,218,37.561760,100.093143
15nodos.txt,24,15,0.016196,0.005731,0.016498,1756,208,35.382990,101.867021
15nodos.txt,24,15,0.016192,0.006061,0.016086,1753,208,37.431984,99.344812
15nodos.txt,24,15,0.016191,0.005939,0.016995,1870,220,36.683506,104.966143
15nodos.txt,24,15,0.016619,0.006232,0.016691,1895,223,37.496709,100.432188
15nodos.txt,24,15,0.016569,0.005957,0.016493,1802,214,35.954820,99.542837
15nodos.txt,24,15,0.015749,0.005700,0.016953,1779,210,36.193006,107.645841
15nodos.txt,24,15,0.016311,0.006019,0.016852,1869,220,36.902838,103.313133
15nodos.txt,24,15,0.017431,0.006174,0.017851,1867,220,35.419092,102.408559
15nodos.txt,24,15,0.016246,0.005987,0.016409,1857,219,36.853358,101.001356
15nodos.txt,24,15,0.016083,0.005972,0.016264,1840,217,37.129525,101.127923
15nodos.txt,24,15,0.015477,0.005784,0.015334,1786,210,37.370067,99.075865
15nodos.txt,24,15,0.016600,0.006172,0.017049,1905,224,37.178824,102.708605
15nodos.txt,24,15,0.015577,0.005706,0.015618,1769,209,36.632668,100.266228
15nodos.txt,28,15,0.018380,0.006054,0.019458,1869,222,32.938978,105.865619
15nodos.txt,28,15,0.018173,0.006057,0.018481,1900,223,33.329920,101.697230
15nodos.txt,28,15,0.017793,0.005878,0.018426,1862,218,33.034425,103.554872
15nodos.txt,28,15,0.018331,0.006336,0.018680,1902,225,34.563204,101.904986
15nodos.txt,28,15,0.017585,0.005865,0.018196,1812,213,33.352086,103.477715
15nodos.txt,28,15,0.018072,0.006076,0.018264,1867,220,33.623419,101.063453
15nodos.txt,28,15,0.018025,0.005881,0.018898,1860,219,32.627910,104.838660
15nodos.txt,28,15,0.018147,0.006089,0.018797,1829,216,33.553511,103.580188
15nodos.txt,28,15,0.018245,0.006177,0.017933,1909,226,33.854984,98.288328
15nodos.txt,28,15,0.017781,0.006094,0.018240,1826,215,34.274622,102.586107
15nodos.txt,28,15,0.018588,0.006246,0.019055,1891,223,33.602349,102.514640
15nodos.txt,28,15,0.018198,0.006071,0.018761,1889,224,33.361062,103.096359
15nodos.txt,28,15,0.018003,0.006122,0.018520,1858,219,34.003674,102.872600
15nodos.txt,28,15,0.018304,0.006164,0.018754,1861,219,33.677139,102.462949
15nodos.txt,28,15,0.017634,0.005911,0.018236,1829,215,33.520723,103.415265
15nodos.txt,28,15,0.017693,0.005804,0.018579,1848,218,32.803148,105.005413
15nodos.txt,28,15,0.017680,0.005862,0.018263,1837,217,33.157659,103.297344
15nodos.txt,28,15,0.017703,0.005983,0.017671,1825,216,33.796670,99.816859
15nodos.txt,28,15,0.017816,0.006055,0.018284,1836,219,33.986234,102.627913
15nodos.txt,28,15,0.017494,0.005750,0.017946,1814,215,32.868252,102.580805
15nodos.txt,28,15,0.017908,0.005984,0.018177,1867,220,33.415607,101.502236
15nodos.txt,28,15,0.018281,0.006112,0.018664,1870,220,33.433435,102.095719
15nodos.txt,28,15,0.018474,0.006009,0.018982,1880,221,32.526978,102.750670
15nodos.txt,28,15,0.017943,0.005893,0.018501,1828,216,32.842883,103.112508
15nodos.txt,28,15,0.018193,0.005903,0.019124,1836,216,32.444676,105.114843
15nodos.txt,28,15,0.017369,0.005800,0.017929,1772,209,33.392559,103.226878
15nodos.txt,28,15,0.017881,0.005897,0.018215,1811,215,32.977855,101.867554
15nodos.txt,28,15,0.017448,0.005773,0.018319,1799,212,33.087464,104.989860
15nodos.txt,28,15,0.018136,0.006126,0.018270,1866,221,33.777492,100.736308
15nodos.txt,28,15,0.017815,0.005921,0.018596,1865,219,33.234882,104.385869
15nodos.txt,32,15,0.019873,0.005957,0.020542,1849,220,29.976993,103.368867
15nodos.txt,32,15,0.019900,0.005990,0.020702,1866,219,30.099061,104.034038
15nodos.txt,32,15,0.021151,0.006334,0.021895,1921,227,29.947728,103.513832
15nodos.txt,32,15,0.019945,0.006040,0.020310,1884,221,30.285044,101.831785
15nodos.txt,32,15,0.019556,0.005860,0.020083,1813,214,29.962484,102.692553
15nodos.txt,32,15,0.019257,0.005777,0.019496,1802,214,29.999473,101.242660
15nodos.txt,32,15,0.019946,0.006111,0.020193,1894,222,30.637789,101.240756
15nodos.txt,32,15,0.019734,0.005991,0.020193,1890,222,30.359519,102.329211
15nodos.txt,32,15,0.019929,0.005850,0.020581,1791,213,29.355505,103.272096
15nodos.txt,32,15,0.019895,0.005925,0.020552,1872,223,29.779961,103.298790
15nodos.txt,32,15,0.020511,0.006019,0.020971,1868,219,29.344772,102.239818
15nodos.txt,32,15,0.019776,0.005845,0.020681,1847,218,29.558490,104.577962
15nodos.txt,32,15,0.019552,0.005940,0.019920,1831,217,30.381365,101.880158
15nodos.txt,32,15,0.019931,0.006009,0.020834,1905,224,30.147682,104.530872
15nodos.txt,32,15,0.019431,0.005878,0.019709,1816,215,30.250988,101.430196
15nodos.txt,32,15,0.020068,0.006070,0.020856,1858,219,30.246082,103.926272
15nodos.txt,32,15,0.018833,0.005734,0.019271,1771,211,30.447649,102.327841
15nodos.txt,32,15,0.019913,0.005955,0.020856,1847,218,29.906236,104.737892
15nodos.txt,32,15,0.020160,0.006102,0.020699,1905,224,30.269232,102.676043
15nodos.txt,32,15,0.020093,0.006014,0.020711,1871,220,29.928481,103.076184
15nodos.txt,32,15,0.018896,0.005756,0.019282,1793,212,30.463694,102.045612
15nodos.txt,32,15,0.019698,0.006038,0.020480,1880,221,30.654362,103.974794
15nodos.txt,32,15,0.019284,0.005763,0.019999,1806,213,29.883398,103.712363
15nodos.txt,32,15,0.020106,0.006117,0.020666,1895,223,30.421929,102.787272
15nodos.txt,32,15,0.019930,0.006132,0.019886,1872,221,30.764463,99.775700
15nodos.txt,32,15,0.019720,0.005965,0.020200,1849,220,30.249388,102.429161
15nodos.txt,32,15,0.020272,0.006065,0.020610,1872,220,29.919467,101.664057
15nodos.txt,32,15,0.018993,0.005840,0.019561,1771,210,30.746370,102.989719
15nodos.txt,32,15,0.019959,0.005929,0.020565,1863,218,29.708904,103.037385
15nodos.txt,32,15,0.019819,0.006121,0.020340,1861,219,30.883247,102.633058
17nodos.txt,1,17,59.675864,56.345432,2.973986,3195180,398939,94.419132,4.983566
17nodos.txt,1,17,59.640304,56.349283,2.938669,3195180,398939,94.481884,4.927320
17nodos.txt,1,17,59.713898,56.420443,2.937730,3195180,398939,94.484610,4.919676
17nodos.txt,1,17,59.648440,56.362005,2.933297,3195180,398939,94.490325,4.917642
17nodos.txt,1,17,59.659579,56.348715,2.956793,3195180,398939,94.450405,4.956108
17nodos.txt,1,17,59.601463,56.291615,2.960607,3195180,398939,94.446700,4.967339
17nodos.txt,1,17,59.604888,56.302697,2.948666,3195180,398939,94.459865,4.947021
17nodos.txt,1,17,59.648085,56.346283,2.953949,3195180,398939,94.464530,4.952294
17nodos.txt,1,17,59.615657,56.314604,2.948017,3195180,398939,94.462775,4.945039
17nodos.txt,1,17,59.662471,56.369616,2.943500,3195180,398939,94.480861,4.933587
17nodos.txt,1,17,59.553174,56.263508,2.940043,3195180,398939,94.476086,4.936837
17nodos.txt,1,17,59.567893,56.273804,2.950204,3195180,398939,94.470025,4.952674
17nodos.txt,1,17,59.651508,56.352102,2.941306,3195180,398939,94.468865,4.930816
17nodos.txt,1,17,59.679823,56.384150,2.946154,3195180,398939,94.477744,4.936600
17nodos.txt,1,17,59.697768,56.419169,2.933303,3195180,398939,94.508004,4.913590
17nodos.txt,1,17,59.668071,56.378460,2.936924,3195180,398939,94.486816,4.922103
17nodos.txt,1,17,59.630732,56.335857,2.942455,3195180,398939,94.474534,4.934461
17nodos.txt,1,17,59.627197,56.317662,2.954194,3195180,398939,94.449623,4.954440
17nodos.txt,1,17,59.600836,56.304269,2.948197,3195180,398939,94.468925,4.946571
17nodos.txt,1,17,59.664173,56.366741,2.947168,3195180,398939,94.473346,4.939594
17nodos.txt,1,17,59.611925,56.304213,2.951833,3195180,398939,94.451257,4.951749
17nodos.txt,1,17,59.613668,56.325358,2.938699,3195180,398939,94.483967,4.929573
17nodos.txt,1,17,59.586218,56.278230,2.946185,3195180,398939,94.448401,4.944406
17nodos.txt,1,17,59.640252,56.332648,2.958340,3195180,398939,94.454075,4.960308
17nodos.txt,1,17,59.619730,56.316254,2.961209,3195180,398939,94.459090,4.966827
17nodos.txt,1,17,59.674958,56.376737,2.944657,3195180,398939,94.473024,4.934494
17nodos.txt,1,17,59.671585,56.355134,2.967847,3195180,398939,94.442160,4.973635
17nodos.txt,1,17,59.587914,56.290572,2.945639,3195180,398939,94.466424,4.943349
17nodos.txt,1,17,59.667600,56.369490,2.942828,3195180,398939,94.472527,4.932036
17nodos.txt,1,17,59.823665,56.533615,2.943577,3195180,398939,94.500421,4.920422
17nodos.txt,4,17,27.501888,19.850632,10.842893,3195249,398948,72.179163,39.425996
17nodos.txt,4,17,27.949167,19.684353,12.127577,3195134,398931,70.429120,43.391552
17nodos.txt,4,17,27.529234,19.648001,11.404080,3195138,398936,71.371406,41.425346
17nodos.txt,4,17,27.589362,19.648464,11.491432,3195283,398951,71.217536,41.651676
17nodos.txt,4,17,27.792312,19.668781,11.723830,3195383,398965,70.770585,42.183718
17nodos.txt,4,17,29.742795,20.017072,14.507192,3195185,398939,67.300574,48.775483
17nodos.txt,4,17,28.101385,19.759295,12.423208,3195148,398936,70.314312,44.208526
17nodos.txt,4,17,29.163923,20.001576,13.555983,3195219,398948,68.583283,46.482028
17nodos.txt,4,17,28.198783,19.849200,12.205251,3195128,398936,70.390273,43.282901
17nodos.txt,4,17,27.634955,19.617579,11.712215,3195287,398951,70.988277,42.381885
17nodos.txt,4,17,29.591697,20.025460,14.247655,3195053,398924,67.672564,48.147473
17nodos.txt,4,17,29.811329,20.009188,14.709509,3195193,398944,67.119410,49.342011
17nodos.txt,4,17,27.442308,19.834639,10.701507,3195114,398934,72.277589,38.996380
17nodos.txt,4,17,27.726668,20.056098,11.051192,3195119,398932,72.335044,39.857627
17nodos.txt,4,17,28.152339,19.754148,12.008283,3195097,398933,70.168762,42.654655
17nodos.txt,4,17,28.616184,19.881885,12.915414,3195115,398932,69.477766,45.133252
17nodos.txt,4,17,27.313108,19.875454,10.549040,3195202,398940,72.768923,38.622630
17nodos.txt,4,17,27.559254,19.637306,11.342760,3195264,398953,71.254853,41.157719
17nodos.txt,4,17,27.722768,19.630878,11.807791,3195215,398946,70.811394,42.592397
17nodos.txt,4,17,27.475223,19.623656,11.478239,3195210,398947,71.423100,41.776691
17nodos.txt,4,17,29.161244,20.041214,13.357244,3195217,398943,68.725511,45.804783
17nodos.txt,4,17,29.210778,19.957435,13.594552,3195140,398938,68.322163,46.539507
17nodos.txt,4,17,28.508952,19.785521,12.630900,3195004,398919,69.401082,44.305031
17nodos.txt,4,17,27.675322,19.665159,11.516683,3195254,398952,71.056657,41.613547
17nodos.txt,4,17,27.972072,19.674119,11.849189,3195215,398942,70.334866,42.360784
17nodos.txt,4,17,27.670897,19.625168,11.602123,3195238,398949,70.923498,41.928974
17nodos.txt,4,17,28.536764,19.846958,12.730721,3195189,398943,69.548733,44.611649
17nodos.txt,4,17,27.629771,19.734455,11.520925,3195086,398930,71.424608,41.697504
17nodos.txt,4,17,30.361170,20.412037,14.533020,3195255,398950,67.230731,47.867126
17nodos.txt,4,17,28.381930,19.809604,12.491139,3195043,398922,69.796536,44.010885
17nodos.txt,8,17,24.166598,13.830623,19.448731,3195224,398944,57.230329,80.477735
17nodos.txt,8,17,25.840776,14.066803,23.378946,3195246,398950,54.436456,90.473077
17nodos.txt,8,17,24.256446,13.881800,19.429703,3195151,398933,57.229325,80.101193
17nodos.txt,8,17,24.951169,13.918678,22.160441,3195225,398946,55.783671,88.815243
17nodos.txt,8,17,24.622854,13.930888,20.295117,3195231,398946,56.577065,82.423899
17nodos.txt,8,17,24.680235,13.963586,20.417040,3195227,398944,56.578010,82.726277
17nodos.txt,8,17,24.659168,13.889134,20.998814,3195199,398941,56.324422,85.156215
17nodos.txt,8,17,24.687640,13.895858,21.034084,3195169,398941,56.286702,85.200870
17nodos.txt,8,17,24.641826,13.905457,20.756051,3195188,398944,56.430300,84.230977
17nodos.txt,8,17,25.184847,13.944557,21.932760,3195295,398955,55.368838,87.087130
17nodos.txt,8,17,24.698703,13.945685,21.107927,3195124,398934,56.463229,85.461684
17nodos.txt,8,17,25.153308,14.015240,21.792036,3195226,398943,55.719272,86.636858
17nodos.txt,8,17,26.528295,14.110670,24.722652,3195025,398924,53.191018,93.193522
17nodos.txt,8,17,26.495568,14.173889,24.954160,3195159,398936,53.495318,94.182393
17nodos.txt,8,17,24.237654,13.857248,20.016651,3195215,398943,57.172400,82.584938
17nodos.txt,8,17,24.690620,14.082793,20.254628,3195131,398933,57.037019,82.033695
17nodos.txt,8,17,24.889668,13.981294,21.479563,3195101,398934,56.173084,86.299117
17nodos.txt,8,17,24.074544,13.836292,19.965981,3195239,398943,57.472708,82.933996
17nodos.txt,8,17,25.252670,13.946505,22.069126,3195139,398935,55.227843,87.393239
17nodos.txt,8,17,24.944401,13.976854,21.748149,3195101,398931,56.032030,87.186497
17nodos.txt,8,17,24.614841,13.899630,21.128536,3195166,398936,56.468494,85.836573
17nodos.txt,8,17,24.437518,13.867501,20.795805,3195101,398930,56.746765,85.097859
17nodos.txt,8,17,24.461123,13.834890,20.934470,3195221,398944,56.558688,85.582623
17nodos.txt,8,17,24.368473,13.892823,19.701014,3195222,398945,57.011461,80.846318
17nodos.txt,8,17,24.535833,13.930328,20.800808,3195281,398953,56.775445,84.777266
17nodos.txt,8,17,24.835165,13.945606,21.445937,3195104,398930,56.152662,86.353110
17nodos.txt,8,17,23.780717,13.795905,19.224116,3195191,398940,58.012988,80.839092
17nodos.txt,8,17,25.957616,14.058857,24.513417,3195181,398940,54.160819,94.436317
17nodos.txt,8,17,25.753111,14.097813,22.715852,3195132,398932,54.742175,88.206242
17nodos.txt,8,17,24.859578,13.926124,21.392594,3195327,398960,56.019148,86.053729
17nodos.txt,12,17,26.573948,12.535054,26.992961,3195140,398933,47.170462,101.576782
17nodos.txt,12,17,25.895413,12.372025,25.718914,3195150,398936,47.776899,99.318418
17nodos.txt,12,17,26.385316,12.521783,26.504832,3195216,398943,47.457392,100.452967
17nodos.txt,12,17,25.829661,12.373571,26.156699,3195283,398952,47.904504,101.266136
17nodos.txt,12,17,24.988438,12.247516,24.020206,3195254,398950,49.012731,96.125278
17nodos.txt,12,17,25.867391,12.376896,25.908061,3195096,398932,47.847486,100.157226
17nodos.txt,12,17,26.485402,12.457491,27.769760,3195163,398937,47.035308,104.849304
17nodos.txt,12,17,25.189202,12.275498,24.696360,3195117,398934,48.733175,98.043442
17nodos.txt,12,17,25.542218,12.283075,25.201562,3195168,398935,48.089304,98.666299
17nodos.txt,12,17,25.022181,12.259171,23.908805,3195139,398934,48.993217,95.550446
17nodos.txt,12,17,25.118929,12.243877,24.359736,3195181,398937,48.743628,96.977605
17nodos.txt,12,17,26.054842,12.367365,26.273582,3195270,398948,47.466667,100.839537
17nodos.txt,12,17,25.927037,12.348530,26.561319,3195270,398946,47.628004,102.446413
17nodos.txt,12,17,26.317874,12.528191,26.865202,3195186,398940,47.603355,102.079680
17nodos.txt,12,17,25.789472,12.394155,25.596509,3195150,398935,48.058971,99.251775
17nodos.txt,12,17,25.504388,12.257345,25.405888,3195231,398942,48.059750,99.613791
17nodos.txt,12,17,25.701285,12.312757,26.011851,3195143,398934,47.907167,101.208367
17nodos.txt,12,17,25.978328,12.382088,27.111623,3195125,398932,47.663144,104.362466
17nodos.txt,12,17,25.866053,12.367869,27.242240,3195129,398933,47.815059,105.320436
17nodos.txt,12,17,25.975581,12.387956,26.910041,3195234,398951,47.690774,103.597453
17nodos.txt,12,17,25.934455,12.394243,26.493317,3195221,398945,47.790644,102.154902
17nodos.txt,12,17,26.300022,12.417622,26.555986,3195202,398943,47.215255,100.973245
17nodos.txt,12,17,25.623841,12.419244,24.778830,3195174,398939,48.467533,96.702245
17nodos.txt,12,17,26.601221,12.453731,27.425860,3195216,398940,46.816389,103.100004
17nodos.txt,12,17,26.237701,12.409109,26.896855,3195360,398963,47.294955,102.512240
17nodos.txt,12,17,26.213502,12.462596,26.957637,3195190,398945,47.542660,102.838748
17nodos.txt,12,17,27.485887,12.537885,29.528914,3195101,398929,45.615718,107.433004
17nodos.txt,12,17,25.385186,12.429092,25.171659,3195258,398948,48.961987,99.158850
17nodos.txt,12,17,25.884669,12.423973,25.759119,3195151,398936,47.997419,99.514966
17nodos.txt,12,17,25.713553,12.395025,26.227256,3195077,398926,48.204249,101.997789
17nodos.txt,16,17,26.942678,12.482953,26.002536,3195360,398962,46.331522,96.510584
17nodos.txt,16,17,27.969061,12.537160,27.757918,3195178,398933,44.825100,99.245081
17nodos.txt,16,17,27.887309,12.580199,26.762984,3195289,398955,45.110839,95.968330
17nodos.txt,16,17,27.450840,12.663370,27.859425,3195199,398938,46.131083,101.488424
17nodos.txt,16,17,27.574902,12.616333,27.678158,3195164,398936,45.752955,100.374456
17nodos.txt,16,17,27.838031,12.603163,27.544601,3195273,398952,45.273183,98.945937
17nodos.txt,16,17,28.428480,12.561441,29.399523,3195106,398929,44.186114,103.415739
17nodos.txt,16,17,28.054517,12.628909,27.798387,3195111,398931,45.015600,99.087029
17nodos.txt,16,17,27.946998,12.628477,28.262842,3195431,398972,45.187238,101.130152
17nodos.txt,16,17,27.876723,12.549458,28.661317,3195199,398941,45.017695,102.814515
17nodos.txt,16,17,27.944437,12.511226,26.256839,3195114,398935,44.771793,93.960880
17nodos.txt,16,17,28.071107,12.550246,26.986653,3195207,398940,44.708766,96.136761
17nodos.txt,16,17,27.112326,12.482835,26.847221,3195164,398936,46.041181,99.022195
17nodos.txt,16,17,28.515090,12.605520,29.469901,3195200,398941,44.206487,103.348439
17nodos.txt,16,17,27.941007,12.543158,28.130406,3195122,398931,44.891575,100.677852
17nodos.txt,16,17,28.741024,12.686418,29.296325,3195252,398948,44.140453,101.932083
17nodos.txt,16,17,28.497292,12.685055,28.950492,3195201,398945,44.513193,101.590325
17nodos.txt,16,17,28.020584,12.715326,26.610920,3195161,398935,45.378516,94.969183
17nodos.txt,16,17,27.621535,12.606847,27.218120,3195034,398918,45.641370,98.539492
17nodos.txt,16,17,28.535736,12.580163,28.653772,3195057,398928,44.085646,100.413644
17nodos.txt,16,17,28.093731,12.677265,26.612371,3195137,398933,45.124891,94.727080
17nodos.txt,16,17,27.546269,12.538772,25.848143,3195185,398941,45.518948,93.835366
17nodos.txt,16,17,28.468251,12.640341,29.265242,3195216,398944,44.401537,102.799578
17nodos.txt,16,17,28.071181,12.633142,28.858111,3195186,398937,45.003957,102.803338
17nodos.txt,16,17,26.962023,12.554758,25.659167,3195372,398959,46.564599,95.167813
17nodos.txt,16,17,29.213653,12.728363,29.701767,3195147,398934,43.569912,101.670842
17nodos.txt,16,17,26.994251,12.557319,25.843344,3195245,398946,46.518495,95.736475
17nodos.txt,16,17,27.591355,12.579566,26.954487,3195353,398962,45.592417,97.691782
17nodos.txt,16,17,27.160214,12.508183,27.242818,3195181,398940,46.053330,100.304135
17nodos.txt,16,17,27.676625,12.647087,26.961477,3195149,398934,45.695914,97.416059
17nodos.txt,20,17,30.050677,13.180567,30.128077,3195297,398954,43.861130,100.257563
17nodos.txt,20,17,31.172205,13.194519,31.727642,3195328,398963,42.327832,101.781835
17nodos.txt,20,17,31.615971,13.164476,34.846337,3195300,398951,41.638690,110.217511
17nodos.txt,20,17,31.692966,13.287736,34.229400,3195357,398957,41.926451,108.003145
17nodos.txt,20,17,32.040580,13.293896,33.209949,3195144,398934,41.490809,103.649651
17nodos.txt,20,17,30.173716,13.109465,29.415882,3195225,398946,43.446637,97.488430
17nodos.txt,20,17,32.239217,13.306983,33.932245,3195105,398930,41.275764,105.251454
17nodos.txt,20,17,31.073843,13.148562,29.841116,3195288,398951,42.313922,96.032910
17nodos.txt,20,17,30.247097,13.003476,31.369968,3195271,398950,42.990823,103.712327
17nodos.txt,20,17,30.655912,13.113677,30.036839,3195315,398955,42.776991,97.980575
17nodos.txt,20,17,32.236622,13.304078,32.596825,3195268,398951,41.270074,101.117373
17nodos.txt,20,17,31.586092,13.226018,31.675467,3195101,398930,41.872916,100.282958
17nodos.txt,20,17,31.057880,13.290367,30.186490,3195224,398945,42.792253,97.194303
17nodos.txt,20,17,31.353025,13.211813,32.761387,3195363,398964,42.138879,104.491948
17nodos.txt,20,17,32.230967,13.310560,33.078245,3195095,398930,41.297428,102.628767
17nodos.txt,20,17,31.109399,13.169771,31.474182,3195123,398933,42.333738,101.172581
17nodos.txt,20,17,30.433905,13.123576,30.888448,3195205,398945,43.121564,101.493542
17nodos.txt,20,17,30.578719,13.045072,30.285263,3195052,398922,42.660624,99.040326
17nodos.txt,20,17,30.344396,13.126369,29.656238,3195174,398938,43.257969,97.732176
17nodos.txt,20,17,30.872488,13.087400,30.673411,3195111,398931,42.391790,99.355164
17nodos.txt,20,17,31.585498,13.223999,31.795527,3195109,398932,41.867314,100.664953
17nodos.txt,20,17,31.061155,13.242371,30.769501,3195123,398930,42.633221,99.061032
17nodos.txt,20,17,31.014999,13.100204,31.115505,3195203,398943,42.238286,100.324057
17nodos.txt,20,17,30.165098,13.063337,29.139451,3195147,398934,43.306133,96.599887
17nodos.txt,20,17,30.408952,13.098423,28.922353,3195195,398941,43.074232,95.111312
17nodos.txt,20,17,31.615239,13.318031,32.319629,3195190,398940,42.125352,102.228009
17nodos.txt,20,17,32.266184,13.302033,34.457994,3195202,398939,41.225926,106.792902
17nodos.txt,20,17,31.583671,13.218576,31.554614,3194994,398917,41.852562,99.908000
17nodos.txt,20,17,31.722180,13.224106,31.767910,3195172,398936,41.687254,100.144158
17nodos.txt,20,17,31.318182,13.261869,30.898507,3195241,398950,42.345589,98.659964
17nodos.txt,24,17,34.621652,13.574955,34.750015,3195170,398941,39.209439,100.370759
17nodos.txt,24,17,34.827224,13.679402,34.754043,3195122,398933,39.277901,99.789875
17nodos.txt,24,17,35.205463,13.458319,35.722138,3195195,398943,38.227927,101.467599
17nodos.txt,24,17,34.904680,13.521384,36.879102,3195078,398929,38.738026,105.656610
17nodos.txt,24,17,35.135791,13.575256,36.486857,3195155,398939,38.636545,103.845269
17nodos.txt,24,17,34.863386,13.667735,34.869367,3195092,398931,39.203695,100.017156
17nodos.txt,24,17,36.394882,13.794272,39.198037,3195120,398932,37.901681,107.702060
17nodos.txt,24,17,35.105568,13.498787,36.292864,3195154,398937,38.451984,103.382075
17nodos.txt,24,17,32.959991,13.281429,30.256127,3195184,398943,40.295608,91.796528
17nodos.txt,24,17,34.828470,13.799803,34.675221,3195129,398932,39.622189,99.559989
17nodos.txt,24,17,35.425648,13.607661,36.820892,3195210,398941,38.411889,103.938515
